,url,city,city2,name_hotel,score,coordinates,text_description
405,https://www.booking.com/hotel/fr/le-palm-duplex-centre-historique-rouen.fr.html,Rouen,,Le Palm ✧ Duplex centre historique Rouen,"9,3","1.05837701832101,49.4260720834269,1.11374098167899,49.4620029165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Palm ✧ Duplex centre historique Rouen\xa0! "", ' pour économiser.', ""Le Palm ✧ Duplex centre historique Rouen propose un hébergement avec connexion Wi-Fi gratuite à Rouen, à moins de 1 km de la cathédrale Notre-Dame, à 13 minutes à pied de la gare de Rouen Rive Droite et à 2,5 km du palais des sports Kindarena. L'établissement se trouve à 5 km de la station de tramway 14-juillet et à 6,6 km du parc des expositions de Rouen."", ""Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire ou d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 3,2 km de la gare de Voltaire et à 4,3 km de la gare de Rouen. L'aéroport de Rouen, le plus proche, est implanté à 15 km. ""]"
406,https://www.booking.com/hotel/fr/ibis-styles-rouen-centre-cathedrale.fr.html,Rouen,,Ibis Styles Rouen Centre Cathédrale,"7,2","1.06850473447759,49.4194885834269,1.12386126552241,49.4554194165731","[""Doté d'une connexion Wi-Fi gratuite et d'une terrasse, l'Ibis Styles Rouen Centre Cathédrale propose des hébergements à Rouen, à 1,6 km de la gare de la ville ainsi qu'à 3 km du palais des sports du Kindarena. Les animaux domestiques sont les bienvenus. De plus, un parking public est accessible à proximité de l'établissement moyennant des frais supplémentaires."", ""Certaines chambres offrent une vue sur le fleuve ou la ville, tandis que d'autres disposent d'un balcon. Chacune d'entre elles comprend une salle de bains privative et une télévision à écran plat."", 'Lors de votre séjour, vous pourrez déguster un petit-déjeuner buffet sur place.', ""La cathédrale Notre-Dame de Rouen se trouve à 200 mètres de l'ibis Styles Rouen Centre Cathédrale, tandis que l'hôpital universitaire de Rouen est à 900 mètres. Enfin, l'aéroport de Beauvais-Tillé, le plus proche, se situe à 73 km. ""]"
407,https://www.booking.com/hotel/fr/lylylodge.fr.html,Rouen,,lylylodge,"8,9","1.06901251556008,49.4269625834269,1.12437748443992,49.4628934165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement lylylodge\xa0! "", ' pour économiser.', 'Situé à Rouen, à proximité de la gare de Rouen Rive Droite, de la cathédrale Notre-Dame et du musée des Beaux-Arts de Rouen, le lylylodge propose une connexion Wi-Fi gratuite.', ""Tous les logements comprennent une télévision par satellite à écran plat, du matériel de repassage, un bureau et un coin salon avec un canapé. Leur cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits."", ""Vous séjournerez à 3,5 km du palais des sports Kindarena de Rouen et à 4,2 km de la gare de Rouen-Voltaire. L'aéroport de Rouen, le plus proche, est implanté à 17 km. ""]"
408,https://www.booking.com/hotel/fr/t2-renove-a-l-39-ile-lacroix-vu-sur-la-seine.fr.html,Rouen,,Appart'HomeCity - Rouen Ile Lacroix Seine,"8,3","1.07171827992886,49.415264889293,1.12707004415253,49.4511957224392","[""Situé à Rouen, à seulement 1,3 km de la cathédrale Notre-Dame, l'Appart'HomeCity - Rouen Ile Lacroix Seine propose un hébergement avec vue sur la rivière, connexion Wi-Fi et parking privé gratuits. Occupant un bâtiment datant de 1975, cet appartement se trouve à 3,8 km du palais des sports Kindarena de Rouen et à 4,3 km de la gare de l'hôtel de ville de Soteville, à Rouen."", ""Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 3,4 km de la gare de Voltaire et à 3,6 km de la gare de Rouen Rive Droite. L'aéroport de Rouen, le plus proche, est implanté à 13 km. ""]"
409,https://www.booking.com/hotel/fr/de-bourgtheroulde.fr.html,Rouen,,"Hôtel de Bourgtheroulde, Autograph Collection","8,4","1.06119506808218,49.4242125834269,1.11655693191782,49.4601434165731","['Ce boutique hôtel vous accueille dans le centre historique de Rouen, à côté du Gros-Horloge et à 2 km de la salle omnisports Kindarena. Vous bénéficierez d’un accès gratuit à la piscine intérieure, à la salle de sport et au spa où sont proposés un sauna, un hammam et une gamme de soins.', 'Toutes les chambres climatisées de l’Hotel de Bourgtheroulde comprennent une connexion Wi-Fi gratuite, une télévision à écran plat et une salle de bains privative. Certains hébergements donnent sur la galerie d’Aumale, la place de la Pucelle ou le temple Saint-Éloi.', 'Le restaurant L’Aumale sert une cuisine traditionnelle préparée à base de produits régionaux. L’établissement propose également un petit-déjeuner buffet. Vous aurez la possibilité de prendre un verre au bar ou sur la terrasse.', 'Lors de votre séjour, vous pourrez visiter la ville et ses sites d’intérêt, comme la cathédrale Notre-Dame et la place du Vieux-Marché. Vous séjournerez à 1 km de la gare de Rouen-Rive-Droite. Un parking privé est disponible sur place, sur réservation. ']"
410,https://www.booking.com/hotel/fr/fiquet-de-normanville.fr.html,Rouen,,Fiquet de Normanville pour votre bien être en plein coeur historique,"9,2","1.07036860127403,49.4244787239359,1.12573076558997,49.4604095570821","[""Doté d'une connexion Wi-Fi gratuite et d'une vue sur la ville, le Fiquet de Normanville pour votre bien-être en plein cœur historique est un hébergement situé dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame."", ""L'appartement dispose d'une chambre, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un coin repas, ainsi que d'une salle de bains munie d’une douche et d’un lave-linge. Le linge de lit et les serviettes sont compris dans le tarif indiqué."", ""L’aéroport le plus proche est celui de Beauvais-Tillé, situé à 85 km de l'appartement. ""]"
411,https://www.booking.com/hotel/fr/hotel-notre-dame.fr.html,Rouen,,"The Originals City, Hôtel Notre Dame, Rouen","7,3","1.06577190912271,49.420569485577,1.12112966024374,49.4565003187232","['L’établissement The Originals City, Hôtel Notre Dame, Rouen vous accueille dans le centre de Rouen, entre la cathédrale et la Seine. Vous séjournerez à 3 km de la salle Kindarena.', 'Les chambres comportent une télévision. En outre, vous bénéficierez gratuitement d’une connexion Wi-Fi. De nombreuses chambres ont été rénovées en 2019.', 'Le petit-déjeuner est également servi chaque matin au tarif de 12 EUR par adulte et de 8 EUR pour les enfants de moins de 10 ans.', ""Vous séjournerez à quelques minutes à pied de la cathédrale gothique Notre-Dame, de l’horloge astronomique Gros-Horloge et de l’église Sainte-Jeanne-d'Arc."", ""Veuillez noter que cet établissement n'est pas adapté aux personnes à mobilité réduite. ""]"
412,https://www.booking.com/hotel/fr/hotel-de-paris-rouen.fr.html,Rouen,,Hôtel Paulette Rouen centre NOUVEAU,"8,5","1.06367297450058,49.4207574165596,1.11903093775757,49.4566882497058","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Paulette Rouen centre NOUVEAU\xa0! "", ' pour économiser.', 'Located in the centre of Rouen, this hotel is just 300 metres from the Notre Dame Cathedral, 200 metres from Rue du Gros Horloge and 4 km from Kindarena Stadium. It offers rooms with free Wi-Fi access and a flat-screen TV.', 'All the guest rooms at the Hôtel Paulette Rouen centre NOUVEAU are double-glazed and have a private bathroom and air-conditioning. A public parking is available nearby.', 'A buffet breakfast is served each morning from 07:00 to 10:00 and from 08:00 to 10:00 at the weekend. Guests can relax in the lounge area and a luggage storage facility is available at reception.', ""L'Hôtel Paulette Rouen centre NOUVEAU is open every day all year round and the reception is open until 21:00. Rouen Train Station is 1.5 km away. ""]"
413,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html,Rouen,,Brit Hotel Confort Rouen Centre,"7,4","1.08152443210337,49.4207299464145,1.13688236435201,49.4566607795607","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Confort Rouen Centre\xa0! "", ' pour économiser.', 'Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. Il propose des chambres avec salle de bains privative, une terrasse et une connexion Wi-Fi gratuite.', 'Les chambres comprennent un bureau et une télévision par satellite à écran plat.', 'Chaque matin, le Brit Hotel Confort Rouen Centre sert un petit-déjeuner buffet. Sur place, vous disposerez aussi de distributeurs automatiques.', 'Vous séjournerez à 650 mètres du Centre de formation médicale. Enfin, le Brit Hotel Confort Rouen Centre se trouve à 1,5 km de la cathédrale de la ville et 8 minutes en voiture de la gare de Rouen-Rive-Droite. ']"
414,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html,Rouen,,Best Western Plus Hotel Litteraire Gustave Flaubert,"8,5","1.0589216728517,49.4250988141913,1.11428453728472,49.4610296473375","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Hotel Litteraire Gustave Flaubert\xa0! "", ' pour économiser.', 'Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de Gustave Flaubert. Une connexion Wi-Fi gratuite est accessible dans l’ensemble de l’établissement.', ""Les chambres élégantes disposent d’une télévision par satellite à écran plat. Chacune est également pourvue d’une salle de bains privative. Certaines possèdent une station d'accueil pour iPod."", 'Chaque matin, le petit-déjeuner vous sera servi dans la salle dédiée ou dans le confort de votre chambre. Après une journée bien remplie, vous pourrez vous détendre en savourant un verre dans le salon à cocktails de l’hôtel. Par ailleurs, vous trouverez de nombreux restaurants français et internationaux dans les environs.', 'Vous séjournerez à seulement 10 minutes de marche de la cathédrale Notre-Dame de Rouen et à 800 mètres du musée des Beaux-Arts. Un parking privé est accessible sur réservation et moyennant des frais supplémentaires. Des places de stationnement publiques sont également disponibles autour du BEST WESTERN Hôtel Littéraire Gustave Flaubert. ']"
415,https://www.booking.com/hotel/fr/bel-appartement-dans-le-centre-historique-de-rouen.fr.html,Rouen,,Bel appartement dans le centre historique de Rouen,"8,3","1.06296535661346,49.4261813834269,1.11832944338654,49.4621122165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Bel appartement dans le centre historique de Rouen\xa0! "", ' pour économiser.', ""Offrant une vue sur la ville, le Bel appartement dans le centre historique de Rouen est situé dans le centre de Rouen, à 1,3 km de la cathédrale Notre-Dame. Vous bénéficierez d'un billard et d'une connexion Wi-Fi gratuite."", ""Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Le linge de lit et les serviettes sont fournis gratuitement.L'appartement est situé au 4ème étage sans ascenseur."", ""L'aéroport de Deauville-Normandie, le plus proche, est à 68 km. ""]"
416,https://www.booking.com/hotel/fr/le-d-39-aurevilly-offre-decouverte-parking-gratuit.fr.html,Rouen,,Rouen séjour confort-Le d'Aurévilly,"9,0","1.05287324507965,49.4174807548949,1.10822750996835,49.4534115880411","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Rouen séjour confort-Le d'Aurévilly\xa0! "", ' pour économiser.', ""Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Rouen séjour confort-Le d'Aurévilly est situé à Rouen, à seulement 1,9 km de la gare de Voltaire. Occupant un bâtiment datant de 1965, cet appartement se trouve à 1,6 km de la cathédrale Notre-Dame de Rouen et à 2,7 km de la gare de Rouen Rive Droite."", ""Cet appartement comprend 3 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 3,1 km du palais des sports Kindarena de Rouen et à 3,2 km de la gare de l'hôtel de ville de Soteville. L'aéroport de Rouen, le plus proche, est implanté à 14 km. ""]"
417,https://www.booking.com/hotel/fr/alive-hotel-de-quebec.fr.html,Rouen,,Hotel De Quebec,"8,2","1.06957433587366,49.4198687713656,1.12493129605002,49.4557996045118","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel De Quebec\xa0! "", ' pour économiser.', ""L'Alive Hôtel de Québec vous accueille dans un quartier paisible au cœur de Rouen. Situé à 3 km de la salle omnisports Kindarena et à 5 minutes de marche de la vieille ville et de la cathédrale de Rouen, l'établissement fournit une connexion Wi-Fi gratuite."", 'Durant votre séjour, vous pourrez commencer la journée avec un petit-déjeuner buffet. Moyennant des frais supplémentaires, vous aurez aussi la possibilité de déguster le petit-déjeuner dans le confort de votre chambre.', ""L'hôtel met à votre disposition un salon commun pour vos moments de détente. De plus, son emplacement proche de la vieille ville vous permettra de découvrir ses rues étroites, ses antiquaires et ses jolies églises."", ""L'Alive Hôtel de Québec se trouve à 20 minutes de marche de la gare de Rouen Rive Droite et à 800 mètres de l'arrêt de tramway Théâtre des Arts. ""]"
418,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html,Rouen,,Mercure Rouen Centre Cathédrale,"8,1","1.0674950805655,49.4232074299923,1.12285580959411,49.4591382631385","[""Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à 160 mètres de la cathédrale Notre-Dame et à 3 km du palais des sports de Rouen."", ""L'établissement sert un petit-déjeuner complet que vous pourrez déguster dans le confort de votre chambre. Un petit-déjeuner express est également disponible. Vous pourrez par ailleurs prendre un verre au bar de l'hôtel."", ""Le Mercure Rouen Centre se trouve à seulement quelques pas de la place du Vieux Marché et du Gros-Horloge. La gare de Rouen est située à seulement 1 km. L'établissement met un parking privé souterrain à votre disposition. ""]"
419,https://www.booking.com/hotel/fr/les-inities-rouen.fr.html,Rouen,,Les Initiés,"8,0","1.06475810321332,49.4240109937877,1.1201197394514,49.4599418269339","[""Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. En face du palais de justice, il propose des chambres décorées de façon personnalisée avec une connexion Wi-Fi gratuite et une salle de bains privative."", 'Un petit-déjeuner continental vous sera servi tous les matins du lundi au samedi. Il est disponible le dimanche sur réservation. Offrant une vue sur le palais de justice, le bar-brasserie des Initiés prépare une cuisine régionale.', ""Le Gros-Horloge vous attend à seulement 150 mètres de l'Hôtel Les Initiés, tandis que la cathédrale Notre-Dame se trouve à 5 minutes à pied. L'emplacement de l'établissement est idéal pour découvrir la capitale historique de Normandie. ""]"
420,https://www.booking.com/hotel/fr/le-vieux-carre.fr.html,Rouen,,Le Vieux Carré,"8,1","1.06689237907102,49.4253617186677,1.12225554034541,49.4612925518139","[""L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850 mètres de la gare de Rouen-Rive-Droite. Il dispose de chambres avec salle de bains privative ainsi que d'une cour intérieure fleurie et arborée."", ""Le restaurant du Vieux Carré sert tous les jours un petit-déjeuner continental et le déjeuner. Dans l'après-midi, il se transforme en salon de thé servant des pâtisseries gastronomiques. Vous pourrez prendre vos repas en plein air, dans la cour."", ""Chaque chambre du Vieux Carré est équipée d'une télévision et d'un téléphone. Leur salles de bains privatives sont pourvues d'une baignoire. De plus, une connexion Wi-Fi est mise gratuitement à votre disposition dans l'ensemble de l'établissement."", ""La salon commun est agrémenté de poutres apparentes et d'un mobilier en bois. Vous apprécierez de vous détendre dans les fauteuils au coin du feu."", 'Le Vieux Carré se trouve à 400 mètres de la cathédrale Notre-Dame et à 450 mètres du musée des Beaux-Arts de Rouen. Vous trouverez un parking public à proximité. ']"
421,https://www.booking.com/hotel/fr/cosyappart-le-saint-ouen.fr.html,Rouen,,CosyAppart - LE SAINT OUEN,"7,9","1.07398016857976,49.4257342405219,1.12934375047024,49.4616650736681","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement CosyAppart - LE SAINT OUEN\xa0! "", ' pour économiser.', 'Situé dans le centre de Rouen, à moins de 600 mètres de la cathédrale Notre-Dame, le CosyAppart - LE SAINT OUEN propose des hébergements avec connexion Wi-Fi gratuite.', ""Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""L'aéroport de Deauville-Normandie, le plus proche, est implanté à 69 km. ""]"
422,https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html,Rouen,,"Radisson Blu Hotel, Rouen Centre","8,9","1.06643666128918,49.4284755834269,1.12180333871082,49.4644064165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Radisson Blu Hotel, Rouen Centre\xa0! "", ' pour économiser.', ""Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. Il propose des chambres familiales et une terrasse. Il propose une réception ouverte 24h/24, un service de navette, un service d'étage et une connexion Wi-Fi gratuite."", 'Toutes les chambres comprennent une armoire, une télévision et une salle de bains privative.', 'Le Radisson Blu Hotel, Rouen Centre sert un petit-déjeuner continental ou buffet.', ""L'établissement possède également un centre d'affaires et vous pourrez consulter les journaux du Radisson Blu Hotel, Rouen Centre. Un parking privé est disponible moyennant des frais supplémentaires."", ""La cathédrale Notre-Dame de Rouen se trouve à 700 mètres de l'hôtel. Enfin, l'aéroport de Deauville-Normandie, le plus proche, est implanté à 68 km du Radisson Blu Hotel, Rouen Centre. ""]"
423,https://www.booking.com/hotel/fr/maison-hypercentre-rouen-tout-confort.fr.html,Rouen,,Maison hypercentre Rouen tout confort,"8,6","1.0636438715005,49.4266863834269,1.1190085284995,49.4626172165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison hypercentre Rouen tout confort\xa0! "", ' pour économiser.', 'Située dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame, la Maison hypercentre Rouen tout confort offre une vue sur la ville et propose une connexion Wi-Fi gratuite.', ""Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, une cuisine équipée d'un lave-vaisselle et d'un micro-ondes ainsi qu'une salle de bains pourvue d'une douche."", ""Enfin, l'aéroport de Deauville-Normandie, le plus proche, est implanté à 68 km de la Maison hypercentre Rouen tout confort. ""]"
424,https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html,Rouen,,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel","8,3","1.04472394712549,49.4120225834269,1.10007205287451,49.4479534165731","['Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame, le Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel possède un restaurant, un parking privé, un bar et un salon commun. Cet hôtel 3 étoiles met à votre disposition une connexion Wi-Fi gratuite, une bagagerie et une réception ouverte 24h/24. L’hôtel propose des chambres familiales.', 'Les chambres climatisées de l’hôtel comprennent un bureau, une bouilloire, un coffre-fort, une télévision à écran plat et une salle de bains privative pourvue d’une douche. Les serviettes de toilette et le linge de lit sont fournis.', 'Le matin, vous pourrez déguster un petit-déjeuner buffet ou continental sur place.', 'L’Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel se trouve à 3,2 km du Kindarena, le palais des sports de Rouen. L’aéroport de Deauville-Normandie, le plus proche, est accessible à 86 km. ']"
425,https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html,Bormes-les-Mimosas,,Le Mirage,"9,1","6.32701613698678,43.1266031375489,6.37635222877784,43.1625339706951","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mirage\xa0! "", ' pour économiser.', ""L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour.\n"", ""Le temps d'une nuit ou d'un séjour, que vous soyez en famille ou entre amis, profitez pleinement de notre hôtel, nid douillet niché à Bormes-les-Mimosas, pour vous détendre et vivre une expérience bien-être idéale."", 'Passez vos journées à flâner dans le village, à découvrir son histoire ou à vous rendre à la plage pour vous prélasser au soleil. Vous pouvez également choisir de rester au bord de notre piscine extérieure, pour faire place à la sérénité, pour déguster nos cocktails sur notre terrasse avec sa vue imprenable.', 'Après un délicieux repas sain dans notre restaurant, profitez de votre soirée et détendez-vous au calme de votre chambre avec sa vue panoramique sur la mer et le village de Bormes-les-Mimosas. ']"
426,https://www.booking.com/hotel/fr/t3-recent-dans-residence-avec-piscine-a-la-faviere.fr.html,Bormes-les-Mimosas,,T3 récent dans résidence avec Piscine à La Favière,"8,7","6.33006528658719,43.1104837568579,6.37938837478881,43.1464145900041","[""Doté d'une piscine privée, le T3 récent dans résidence avec Piscine à La Favière est situé à Bormes-les-Mimosas, à seulement 800 mètres de la plage de la Pointe de Gouron et à moins de 1 km de la Faviere. Cet hébergement climatisé se trouve à 750 mètres de la plage de l'Anglade. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""L'appartement comprend 2 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four. Les serviettes et le linge de lit sont fournis."", ""Vous pourrez profiter d'une piscine extérieure et d'une terrasse sur place. La région est prisée pour pratiquer la randonnée et la pêche."", ""La Favière se trouve à 400 mètres. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 13 km. ""]"
427,https://www.booking.com/hotel/fr/studio-a-100-metres-des-thermes.fr.html,Gréoux-les-Bains,,Studio à 100 mètres des Thermes,"8,5","5.86393798683032,43.7396659377579,5.91377672851368,43.7755967709041","['Situé à Gréoux-les-Bains, le Studio à 100 mètres des Thermes propose un hébergement avec un balcon et une connexion Wi-Fi gratuite.', ""Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""L'appartement possède une terrasse."", ""Le Studio à 100 mètres des Thermes se trouve à 18 km de l'ITER / Cadarache et à 22 km du golf du Luberon. L'aéroport de Marseille-Provence, le plus proche, est implanté à 82 km. ""]"
428,https://www.booking.com/hotel/fr/domaine-de-majastre.fr.html,Bauduen,,Domaine de Majastre,"8,1","6.20062130494182,43.6635713205677,6.25039679007466,43.6995021537139","[""Située à 9 km de Bauduen et à 24 km de Moustiers-Sainte-Marie, dans le sud-est de la France, cette maison d'hôtes propose une piscine extérieure avec chaises longues, un jardin avec terrasse et un bar sur place. Le lac de Sainte-Croix et les gorges du Verdon sont accessibles en quelques minutes en voiture."", ""Les chambres du Domaine de Majastre comprennent une salle de bains privative avec douche et articles de toilette gratuits, une radio et un téléphone. Toutes les chambres disposent d'une télévision par câble à écran plat et d'une connexion Wi-Fi gratuite. Le linge de lit et les serviettes sont fournis."", ""Un petit-déjeuner continental composé d'une sélection de viennoiseries, de confitures maison et de fruits est servi tous les jours."", 'Le Domaine de Majastre possède un restaurant sur place et propose une cuisine locale raffinée. Tous les plats sont préparés à partir de produits de leurs fermes et certifiés biologiques.', ""Un parking privé est disponible gratuitement sur place. Plusieurs sentiers de randonnée et pistes cyclables partent de l'établissement et la gare d'Arc-sur-Argens est à 30 km. ""]"
429,https://www.booking.com/hotel/fr/appart-t3-au-coeur-de-greoux-les-bains.fr.html,Gréoux-les-Bains,,Appart T3 au coeur de Gréoux-les-Bains,"7,9","5.85953472653826,43.7408727834269,5.90937447346174,43.7768036165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appart T3 au coeur de Gréoux-les-Bains\xa0! "", ' pour économiser.', ""Doté d'un casino, l'Appart T3 au coeur de Gréoux-les-Bains propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la montagne à Gréoux-les-Bains. Il offre une vue sur le jardin et se trouve à 24 km de Forcalquier."", ""Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", 'Vous pourrez faire du vélo dans les environs.', ""Vous séjournerez à 15 km de Manosque et à 35 km de Moustiers-Sainte-Marie. L'aéroport de Marseille-Provence, le plus proche, est implanté à 81 km. ""]"
430,https://www.booking.com/hotel/fr/la-falaise-paradis-vue-mer-180deg.fr.html,Cassis,,LA FALAISE PARADIS Vue mer 180°,"7,7","5.52153389975517,43.1973295998799,5.57092717434083,43.2332604330261","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement LA FALAISE PARADIS Vue mer 180°\xa0! "", ' pour économiser.', ""L'établissement LA FALAISE PARADIS Vue mer 180° est situé en bord de mer à Cassis, à 1,1 km de la plage de l'Anse de Corton et à 1,4 km de l'Arene. Cet hébergement climatisé se trouve à moins de 1 km de la Grande Mer. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite."", ""Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires."", ""Un barbecue est à votre disposition sur place. L'établissement assure des services de location de vélos et de voitures."", ""Vous séjournerez à 19 km du stade Orange Vélodrome et à 20 km de la station de métro Rond-Point du Prado. L'aéroport le plus proche, celui de Marseille Provence, est situé à 49 km. Un service de navette aéroport est assuré moyennant des frais supplémentaires. ""]"
431,https://www.booking.com/hotel/fr/maison-cedeji-baudinard-sur-verdon.fr.html,Baudinard,,Maison CÉDÉJI,"9,5","6.10888736382575,43.6980535924759,6.15869148287025,43.7339844256221","['La Maison CÉDÉJI est située à Baudinard. Vous séjournerez à 30 km de Gréoux-les-Bains.', 'Cette maison de vacances comprend 3 chambres, une cuisine avec lave-vaisselle, une télévision à écran plat, un coin salon et 2 salles de bains avec douche.', 'Une aire de jeux pour enfants est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche dans les environs.', ""Vous séjournerez à 25 km de Moustiers-Sainte-Marie et à 45 km de Manosque. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 79 km. ""]"
432,https://www.booking.com/hotel/fr/thecamp-amp-lodges.fr.html,Aix-en-Provence,,thecamp hôtel Premium Lodge- Aix en Provence,"7,9","5.31734072635945,43.4783505834269,5.36696327364055,43.5142814165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement thecamp hôtel Premium Lodge- Aix en Provence\xa0! "", ' pour économiser.', 'Situé à Aix-en-Provence, à 25 km de la gare de Marseille Saint-Charles, le thecamp hôtel Premium Lodge- Aix en Provence propose une piscine extérieure ouverte en saison, un parking privé gratuit, une salle de sport et un jardin. Il propose des chambres familiales et une terrasse bien exposée. Certains logements possèdent un balcon avec vue sur la piscine.', ""Toutes les chambres sont équipées de la climatisation, d'une télévision par satellite à écran plat, d'une bouilloire et d'un bureau. Certains logements disposent d'un coffre-fort. Leur salle de bains privative est pourvue d'une armoire."", 'Un petit-déjeuner buffet ou continental est servi sur place.', 'Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que le vélo et la randonnée.', ""Vous séjournerez à 25 km de la station de métro Joliette et à 26 km de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 20 km. ""]"
